PIT,QB 7,0.72,WR 2,2.3,
PIT,RB 27,0.5,WR 25,0,
PIT,QB 7,0.4,TE 16,1.5,
PIT,RB 2,0.1,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.32,RB 27,1.3,
PIT,QB 7,4.44,TE 16,7.6,
PIT,K 9,1,
PIT,RB 2,0.2,
PIT,RB 2,0.9,
PIT,RB 2,1.7,
PIT,RB 2,0.1,
PIT,RB 2,0.7,
PIT,QB 7,-0.1,
PIT,K 19,0,
PIT,QB 7,0.5,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,0.2,RB 2,1,
PIT,RB 2,0.4,
PIT,QB 7,0.4,RB 2,1.5,
PIT,RB 2,0.2,
PIT,QB 7,0,WR 29,0,
PIT,QB 7,0,WR 29,0,WR 73,0,
PIT,K 19,0,
PIT,RB 2,0.1,
PIT,RB 2,0.4,
PIT,QB 7,0.48,WR 2,1.7,
PIT,QB 7,0.36,WR 2,1.4,
PIT,RB 2,0.5,
PIT,RB 2,-0.2,
PIT,QB 7,0.12,RB 2,0.8,
PIT,QB 7,-2,
PIT,K 19,0,WR 132,0,
PIT,RB 27,0,
PIT,RB 27,0.2,
PIT,QB 7,0,WR 73,0,
PIT,WR 125,0,
PIT,K 19,0,RB 27,0,RB 70,0,
PIT,QB 7,0,
PIT,QB 7,0.16,WR 2,0.9,
PIT,QB 7,1.72,RB 2,4.8,
PIT,QB 7,0.52,TE 16,1.8,
PIT,RB 2,0.5,
PIT,QB 7,0,
PIT,QB 7,0,
PIT,K 9,4,
PIT,QB 7,1.12,RB 2,3.3,
PIT,QB 7,5.4,WR 29,10,
PIT,K 9,1,
PIT,WR 2,4.12,WR 99,6.8,
PIT,K 9,1,
PIT,QB 7,0.24,WR 2,1.1,
PIT,QB 7,4.08,RB 2,6.7,
PIT,K 9,1,
PIT,RB 2,0.5,
PIT,QB 7,0.12,RB 2,0.8,
PIT,QB 7,0.32,RB 27,1.3,
PIT,QB 7,0,WR 2,0,
PIT,WR 132,0.9,
PIT,RB 27,0,
PIT,QB 7,0,
PIT,QB 7,0.12,WR 2,0.8,
PIT,QB 7,0,WR 29,0,
PIT,QB 7,0.68,WR 113,2.2,
PIT,RB 27,0.5,
PIT,QB 7,0.24,WR 2,1.1,
PIT,RB 27,0.2,
PIT,WR 132,-0.2,
PIT,QB 7,0.36,WR 99,1.4,
PIT,K 19,0,WR 132,0,
PIT,RB 2,0.6,
PIT,QB 7,0,WR 2,0,
PIT,RB 2,2,
PIT,RB 27,0.3,
PIT,RB 27,-0.3,
PIT,QB 7,1.2,WR 2,3.5,
PIT,QB 7,0,WR 2,0,
PIT,QB 7,-0.24,RB 2,-0.1,
PIT,QB 7,0.6,WR 2,2,
PIT,K 9,3,
PIT,RB 2,0.6,
PIT,QB 7,0.2,WR 2,1,
PIT,RB 2,0.1,
PIT,QB 7,0,WR 29,0,
PIT,QB 7,0.2,WR 29,1,
PIT,K 9,4,
PIT,K 19,0,
PIT,QB 7,-0.1,
PIT,QB 7,0,
PIT,QB 7,-0.1,
PIT,K 25,0,WR 132,0,
PIT,QB 7,0.24,WR 73,1.1,
PIT,RB 2,0.3,
PIT,RB 2,-0.1,
